sec
0.037000026
0.037000026
0.037000026
0.04200025
0.034000142
0.035999855
0.031999801
0.038000196
0.037000026
0.038000196
0.038999738
0.036000484
0.037000026
0.032999972
0.034000142
0.034999684
0.034000142
0.037000026
0.037000026
0.041000079
0.037000026
0.038000196
0.032999972
0.031000259
0.026999577
0.039999909
0.035000313
0.039000367
0.037000026
0.038000196
0.038000196
0.045000133
0.038999738
0.032999972
0.03200043
0.033999514
0.041000079
0.041000079
0.037999568
0.032999972
0.032999972
0.032999972
0.032999972
0.039999909
0.039000367
0.046999846
0.034000142
0.039000367
0.048000016
0.037999568
0.037000026
0.038999738
0.037000026
0.039999909
0.045000133
0.030999631
0.038999738
0.037000026
0.04200025
0.035999855
0.032999972
0.032999972
0.041000079
0.033999514
0.03200043
0.039999909
0.039999909
0.038000196
0.032999972
0.035999855
0.041000079
0.037000026
0.032999972
0.032999972
0.035000313
0.048000016
0.041000079
0.038000196
0.032999972
0.035999855
0.035000313
0.032999972
0.039000367
0.037000026
0.038000196
0.039999909
0.040000537
0.040000537
0.035999855
0.039999909
0.035000313
0.035999855
0.038000196
0.037000026
0.043999963
0.035000313
0.036000484
0.041000079
0.037999568
0.035999855
0.038999738
0.039999909
0.03200043
0.047000474
0.039999909
0.038000196
0.037000026
0.039000367
0.049999729
0.024000322
0.032999972
0.035999855
0.033999514
0.042999792
0.04200025
0.032999972
0.038000196
0.030000089
0.039000367
0.041999621
0.041000079
0.034999684
0.032999972
0.038999738
0.039000367
0.037000026
0.034999684
0.039000367
0.036000484
0.031999801
0.040999451
0.032999972
0.042999792
0.034000142
0.041000079
0.039999909
0.034000142
0.023999694
0.039999909
0.039000367
0.040999451
0.038999738
0.034999684
0.032999972
0.045999675
0.031999801
0.041000079
0.038000196
0.039999909
0.038999738
0.032999972
0.040000537
0.038999738
0.039999909
0.037000026
0.032999972
0.040999451
0.039999909
0.027000206
0.039999909
0.038000196
0.037999568
0.039000367
0.046000304
0.039999909
0.041000079
0.027999748
0.039999909
0.045000133
0.035999855
0.037000026
0.043999963
0.038000196
0.03200043
0.038999738
0.030000089
0.031999801
0.041000079
0.026000035
0.035999855
0.041000079
0.024999864
0.034000142
0.036000484
0.037000026
0.037000026
0.030000089
0.041000079
0.024000322
0.041000079
0.045999675
0.031999801
0.039999909
0.048000016
0.037000026
0.035000313
0.035999855
0.037000026
0.035000313
