sec
0.5155487
0.7166602
0.762769
0.5002518
0.6240273
0.6167017
0.6293994
0.6065195
0.5914915
0.5967392
0.5955138
0.5961543
0.5943242
0.5924974
0.5924592
0.5879689
0.5936062
0.5944174
0.5881424
0.591965
0.592676
0.5871033
0.5925432
0.6038449
0.6049945
0.618788
0.6223727
0.630362
0.6439627
0.6616648
0.5136102
0.6892896
0.7367971
0.5506343
0.6152414
0.9196567
0.634115
0.6744357
0.5012545
0.6338017
0.6329356
0.6744266
0.5790857
0.5953283
0.7230296
0.7886167
0.5608155
0.6363164
0.6390315
0.66942
0.7110419
0.5495461
0.6153851
0.7133376
0.7935134
0.5893401
0.6635221
0.9796675
0.6943825
0.5213699
0.6507767
0.6738561
0.5256159
0.5934927
0.5821786
0.6107847
0.6104467
0.6396923
0.6730679
0.5198223
0.6047939
0.6021135
0.6157762
0.6215759
0.6543259
0.5360307
0.7245193
0.5418307
0.6799101
0.6175627
0.6322587
0.6747648
0.7357166
0.5482905
0.6637747
0.6367967
0.6698361
0.6756185
0.7060472
0.5628918
0.6289085
0.5982014
0.6042654
0.595997
0.594462
0.6036648
0.5909714
0.7208444
0.5512216
0.697873
0.6712043
1.0335822
0.5234278
0.6879765
0.5378718
0.5918202
0.5711949
0.5846138
0.5896792
0.6336221
0.6601466
0.5191059
0.5897883
0.5774478
0.5861024
0.5954047
0.626281
0.6637248
0.522545
0.5842387
0.5572678
0.6724848
0.7636891
0.5359479
0.6722187
0.6673382
0.5231833
0.6307904
0.5971614
0.6114573
0.6104103
0.6223571
0.6494162
0.6844526
0.5344837
0.6125721
0.7048841
0.7859029
0.5561462
0.7095403
1.040281
0.5088242
0.7304539
0.5138516
0.650836
0.6698415
0.5102575
0.5962339
0.5991426
0.6273812
0.662342
0.5368605
0.5889232
0.6834796
0.5416684
0.6740996
0.5970822
0.6071205
0.6165021
0.624472
0.657359
0.6963111
0.531145
0.6126219
0.6001813
0.6062326
0.6137593
0.6286801
0.6589036
0.6992715
0.5225225
0.622865
0.600163
0.6185967
0.6280751
0.64501
0.6839811
0.5267216
0.608292
0.7157008
0.5542689
0.6833931
0.629991
0.9666893
0.7161185
0.5024241
0.6811823
0.5201921
0.6115349
0.6079431
0.6462625
0.679844
0.532836
0.6167691
0.6159387
0.6107117
0.6362642
0.6725714
0.5155689
0.6020969
0.5966107
0.6151996
0.6434181
0.681347
0.5102787
0.6112175
0.6070396
0.6367928
0.6645603
0.5171673
0.5873197
0.5696826
0.5713096
0.5655726
0.5707777
0.5702223
0.5799805
0.5923983
0.6104943
0.6382109
0.6707739
0.5122901
0.6078328
0.5860178
0.588006
0.5882115
0.6043
0.6277235
0.6553657
0.5227807
0.5961566
0.6451431
0.7478043
0.5710134
0.7693306
0.5524005
0.6771814
0.6308821
0.976748
0.6955541
0.5138259
0.6772119
0.5266377
0.5925429
0.5860512
0.5823156
0.616317
0.6478327
0.5347812
0.704853
0.5364717
0.6706021
0.5909399
0.6084445
0.6135774
0.6467229
0.6867576
0.5336558
0.6147819
0.5852183
0.5878619
0.5792304
0.6859385
0.7911114
0.567883
0.7079381
1.0147785
0.5270127
0.6830881
0.5406977
0.5864417
0.5651759
0.5861548
0.5895354
0.6289322
0.6564237
0.5202841
0.5890335
0.5773554
0.5815701
0.586802
0.6185301
0.6505546
0.5400354
0.7027528
0.7632995
0.5382379
0.663346
0.6629711
0.5391044
0.6292938
0.6020959
0.6007996
0.6037608
0.6115884
0.6347341
0.6680516
0.703408
0.5172755
0.6294952
0.6189548
0.655691
0.6715157
0.7109266
0.5190808
0.6539109
0.631341
0.6687028
0.6883445
0.5337107
0.6129959
0.7041181
0.5554741
0.6873579
0.6265112
0.9427797
0.6651265
0.5408193
0.595282
0.5965256
0.6115548
0.6557358
0.5391061
0.7018565
0.5423193
0.6690945
0.588058
0.5956963
0.6141234
0.6203007
0.6422086
0.6763073
0.5423094
0.739658
0.5522785
0.693618
0.6220629
0.9787798
0.7141684
0.5090842
0.6987802
0.5143324
0.6190106
0.632175
0.660348
0.5306483
0.5743934
0.5552702
0.6726431
0.7741009
0.5376026
0.6883668
0.6902181
0.5164772
0.6640678
0.6484101
0.7017111
0.5348825
0.6019187
0.718358
0.5592905
0.6929628
0.6333928
0.9409173
0.6879599
0.5269723
0.6389313
0.6437322
0.5311589
0.5817737
0.680541
0.539372
0.6784677
0.5933006
0.6128497
0.623519
0.6632447
0.7033478
0.5290684
0.6281081
0.6193556
0.6560944
0.6802376
0.5389401
0.6066045
0.7000666
0.8012682
0.565566
0.7101173
1.020497
0.5282229
0.7016498
0.5420899
